year,state,armed_with,threat_type,flee_status,body_camera
2018,AZ,Gun,Threat,Not Fleeing,1
2018,OH,Replica,Threat,Foot,0
2018,CO,Gun,Threat,Not Fleeing,0
2018,FL,Knife,Threat,Not Fleeing,0
2018,AZ,Gun,Point,Not Fleeing,1
2018,VT,Gun,Threat,Not Fleeing,0
2018,PA,Gun,Shoot,Foot,0
2018,OK,Gun,Point,Not Fleeing,0
2018,FL,Gun,Point,Not Fleeing,0
2018,CA,Unarmed,Attack,Foot,0
2018,CO,Multiple Weapons,Threat,Not Fleeing,0
2018,CA,Gun,Threat,Vehicle,0
2018,TX,Gun,Point,Foot,0
2018,IN,Knife,Point,Not Fleeing,0
2018,IN,Gun,Threat,Not Fleeing,0
2018,MO,Gun,Shoot,Vehicle,0
2018,AL,Gun,Shoot,Not Fleeing,0
2018,AZ,Gun,Point,Not Fleeing,0
2018,UT,Gun,Shoot,Vehicle,0
2018,NC,Gun,Shoot,Not Fleeing,0
2018,FL,Gun,Threat,Missing,0
2018,WV,Unclear Weapon Information,Unclear Threat,Missing,0
2018,WV,Gun,Shoot,Not Fleeing,0
2018,FL,Missing,Threat,Not Fleeing,0
2018,NM,Missing,Threat,Vehicle,0
2018,OK,Gun,Shoot,Not Fleeing,0
2018,TX,Gun,Shoot,Vehicle,0
2018,WA,Gun,Shoot,Not Fleeing,0
2018,TX,Gun,Point,Vehicle,0
2018,TX,Knife,Threat,Foot,1
2018,MD,Gun,Shoot,Vehicle,0
2018,AL,Gun,Shoot,Foot,0
2018,ND,Gun,Shoot,Vehicle,0
2018,MS,Gun,Shoot,Foot,0
2018,TX,Unarmed,Flee,Vehicle,0
2018,TN,Gun,Threat,Missing,0
2018,AZ,Gun,Threat,Foot,0
2018,VA,Unarmed,Threat,Foot,0
2018,IN,Replica,Threat,Not Fleeing,0
2018,WV,Replica,Point,Not Fleeing,1
2018,OK,Knife,Attack,Not Fleeing,0
2018,WY,Knife,Threat,Foot,0
2018,CA,Gun,Shoot,Not Fleeing,0
2018,OH,Gun,Shoot,Foot,0
2018,AZ,Gun,Point,Missing,0
2018,KS,Gun,Shoot,Not Fleeing,0
2018,CA,Knife,Threat,Not Fleeing,1
2018,MO,Gun,Shoot,Not Fleeing,0
2018,TX,Gun,Shoot,Not Fleeing,0
2018,SC,Gun,Threat,Vehicle,1
2018,ID,Gun,Shoot,Not Fleeing,0
2018,FL,Gun,Shoot,Not Fleeing,0
2018,CO,Unclear Weapon Information,Threat,Not Fleeing,0
2018,VA,Knife,Threat,Vehicle,0
2018,AZ,Unclear Weapon Information,Threat,Not Fleeing,0
2018,PA,Unclear Weapon Information,Threat,Not Fleeing,0
2018,AZ,Gun,Shoot,Foot,0
2018,AZ,Knife,Threat,Not Fleeing,0
2018,CA,Vehicle,Attack,Not Fleeing,0
2018,AZ,Gun,Threat,Not Fleeing,0
2018,TX,Unclear Weapon Information,Point,Not Fleeing,1
2018,AZ,Blunt Object,Threat,Not Fleeing,0
2018,MO,Gun,Shoot,Not Fleeing,0
2018,MS,Gun,Shoot,Not Fleeing,0
2018,PA,Replica,Threat,Not Fleeing,0
2018,ID,Gun,Shoot,Not Fleeing,0
2018,GA,Replica,Point,Not Fleeing,0
2018,FL,Knife,Move,Foot,0
2018,AL,Gun,Shoot,Not Fleeing,0
2018,MO,Gun,Shoot,Missing,0
2018,KY,Gun,Shoot,Not Fleeing,0
2018,NM,Knife,Threat,Not Fleeing,0
2018,IN,Gun,Point,Not Fleeing,1
2018,IN,Gun,Shoot,Not Fleeing,0
2018,CO,Gun,Point,Foot,0
2018,CA,Gun,Shoot,Not Fleeing,0
2018,TX,Gun,Threat,Not Fleeing,0
2018,MO,Gun,Shoot,Not Fleeing,0
2018,CA,Gun,Point,Not Fleeing,0
2018,TX,Blunt Object,Threat,Not Fleeing,0
2018,TX,Unarmed,Accident,Not Fleeing,0
2018,VA,Gun,Shoot,Vehicle,0
2018,PA,Replica,Threat,Not Fleeing,0
2018,AK,Gun,Shoot,Foot,0
2018,CA,Unclear Weapon Information,Unclear Threat,Missing,0
2018,FL,Knife,Threat,Not Fleeing,0
2018,AZ,Gun,Shoot,Foot,0
2018,TX,Knife,Attack,Not Fleeing,0
2018,OR,Gun,Shoot,Not Fleeing,0
2018,CA,Gun,Shoot,Not Fleeing,0
2018,CA,Gun,Point,Not Fleeing,0
2018,NM,Gun,Flee,Foot,0
2018,TX,Gun,Shoot,Not Fleeing,0
2018,IL,Knife,Threat,Vehicle,1
2018,MI,Gun,Shoot,Foot,0
2018,NC,Gun,Shoot,Not Fleeing,0
2018,ND,Missing,Attack,Vehicle,0
2018,NY,Blunt Object,Attack,Not Fleeing,0
2018,CA,Blunt Object,Attack,Foot,0
2018,CO,Gun,Threat,Not Fleeing,0
2018,UT,Gun,Threat,Not Fleeing,0
2018,OR,Missing,Threat,Foot,0
2018,LA,Unarmed,Attack,Not Fleeing,0
2018,SD,Unclear Weapon Information,Threat,Missing,0
2018,AZ,Unarmed,Attack,Not Fleeing,0
2018,TN,Gun,Shoot,Not Fleeing,0
2018,TN,Knife,Threat,Foot,0
2018,WA,Knife,Move,Not Fleeing,0
2018,NC,Blunt Object,Threat,Missing,0
2018,TX,Unclear Weapon Information,Attack,Not Fleeing,0
2018,CA,Gun,Move,Vehicle,0
2018,TX,Missing,Attack,Vehicle,0
2018,CA,Unarmed,Move,Foot,1
2018,CA,Knife,Threat,Foot,0
2018,SC,Knife,Threat,Not Fleeing,1
2018,KY,Gun,Point,Vehicle,0
2018,AR,Other,Threat,Not Fleeing,0
2018,CO,Unarmed,Flee,Vehicle,0
2018,KY,Gun,Point,Not Fleeing,0
2018,NC,Gun,Point,Not Fleeing,0
2018,FL,Gun,Point,Not Fleeing,0
2018,NJ,Replica,Threat,Not Fleeing,0
2018,OK,Gun,Point,Not Fleeing,1
2018,OK,Knife,Threat,Not Fleeing,0
2018,FL,Gun,Shoot,Not Fleeing,0
2018,CA,Gun,Shoot,Not Fleeing,0
2018,TX,Knife,Attack,Foot,0
2018,IL,Gun,Shoot,Foot,0
2018,TX,Unarmed,Attack,Not Fleeing,0
2018,TX,Gun,Point,Not Fleeing,0
2018,LA,Unarmed,Attack,Not Fleeing,0
2018,TX,Gun,Point,Foot,0
2018,FL,Missing,Attack,Not Fleeing,0
2018,AZ,Knife,Attack,Not Fleeing,0
2018,MI,Unclear Weapon Information,Threat,Vehicle,0
2018,AZ,Other,Threat,Not Fleeing,0
2018,AZ,Unclear Weapon Information,Threat,Not Fleeing,0
2018,AK,Unarmed,Attack,Not Fleeing,0
2018,AK,Knife,Move,Foot,0
2018,OH,Gun,Shoot,Not Fleeing,0
2018,TX,Gun,Shoot,Not Fleeing,0
2018,VA,Gun,Threat,Vehicle,0
2018,NC,Gun,Shoot,Not Fleeing,1
2018,FL,Unarmed,Attack,Vehicle,1
2018,ID,Knife,Threat,Not Fleeing,0
2018,AL,Vehicle,Attack,Vehicle,0
2018,AZ,Gun,Point,Not Fleeing,0
2018,OK,Multiple Weapons,Threat,Not Fleeing,0
2018,PA,Gun,Shoot,Foot,0
2018,KY,Gun,Point,Not Fleeing,0
2018,AL,Missing,Attack,Vehicle,0
2018,SC,Gun,Threat,Vehicle,0
2018,AZ,Knife,Threat,Not Fleeing,0
2018,TX,Gun,Point,Vehicle,1
2018,WV,Gun,Shoot,Vehicle,0
2018,NV,Knife,Threat,Not Fleeing,1
2018,TN,Gun,Threat,Vehicle,0
2018,NC,Gun,Move,Not Fleeing,0
2018,CA,Replica,Threat,Not Fleeing,0
2018,OK,Knife,Point,Not Fleeing,0
2018,NV,Missing,Attack,Not Fleeing,0
2018,TX,Gun,Threat,Not Fleeing,0
2018,LA,Gun,Shoot,Not Fleeing,0
2018,LA,Gun,Shoot,Vehicle,0
2018,FL,Gun,Shoot,Vehicle,0
2018,NC,Knife,Threat,Not Fleeing,0
2018,MI,Gun,Shoot,Not Fleeing,0
2018,TX,Knife,Threat,Not Fleeing,0
2018,MO,Knife,Threat,Missing,0
2018,AZ,Gun,Threat,Foot,0
2018,AL,Gun,Threat,Not Fleeing,1
2018,OK,Knife,Threat,Not Fleeing,0
2018,TX,Gun,Threat,Foot,0
2018,NY,Blunt Object,Point,Not Fleeing,0
2018,GA,Gun,Point,Not Fleeing,0
2018,AZ,Gun,Shoot,Not Fleeing,0
2018,AZ,Gun,Shoot,Foot,0
2018,NY,Gun,Point,Not Fleeing,0
2018,PA,Gun,Shoot,Not Fleeing,0
2018,IN,Knife,Threat,Not Fleeing,0
2018,CA,Vehicle,Attack,Not Fleeing,0
2018,CA,Gun,Shoot,Foot,0
2018,WV,Gun,Threat,Foot,1
2018,IN,Knife,Threat,Not Fleeing,0
2018,CA,Gun,Shoot,Vehicle,0
2018,AR,Knife,Attack,Foot,0
2018,WA,Gun,Shoot,Not Fleeing,0
2018,NV,Gun,Point,Not Fleeing,0
2018,OR,Knife,Threat,Vehicle,0
2018,CA,Gun,Shoot,Not Fleeing,0
2018,CA,Replica,Point,Not Fleeing,0
2018,VA,Unarmed,Threat,Vehicle,1
2018,UT,Knife,Flee,Foot,1
2018,KY,Knife,Threat,Not Fleeing,1
2018,MI,Knife,Attack,Not Fleeing,0
2018,MT,Knife,Attack,Not Fleeing,1
2018,CA,Gun,Flee,Foot,1
2018,OK,Gun,Threat,Not Fleeing,1
2018,MT,Replica,Threat,Not Fleeing,0
2018,AZ,Gun,Threat,Not Fleeing,0
2018,CA,Knife,Threat,Foot,0
2018,MI,Missing,Flee,Vehicle,0
2018,LA,Gun,Shoot,Not Fleeing,0
2018,CA,Gun,Shoot,Not Fleeing,0
2018,NY,Gun,Point,Not Fleeing,1
2018,NC,Knife,Threat,Not Fleeing,1
2018,LA,Gun,Shoot,Not Fleeing,0
2018,GA,Gun,Shoot,Not Fleeing,0
2018,MN,Gun,Threat,Not Fleeing,0
2018,AR,Knife,Attack,Not Fleeing,0
2018,PA,Gun,Point,Vehicle,0
2018,CO,Knife,Threat,Not Fleeing,0
2018,TX,Knife,Threat,Not Fleeing,0
2018,CO,Gun,Threat,Vehicle,0
2018,NJ,Gun,Flee,Vehicle,0
2018,AZ,Gun,Point,Vehicle,0
2018,GA,Vehicle,Attack,Not Fleeing,0
2018,AZ,Gun,Shoot,Not Fleeing,0
2018,CA,Replica,Point,Not Fleeing,1
2018,MT,Knife,Threat,Not Fleeing,0
2018,UT,Knife,Attack,Vehicle,0
2018,GA,Missing,Attack,Vehicle,0
2018,OK,Vehicle,Attack,Vehicle,0
2018,KY,Missing,Attack,Vehicle,0
2018,GA,Knife,Attack,Not Fleeing,1
2018,MO,Gun,Point,Foot,0
2018,FL,Gun,Shoot,Not Fleeing,0
2018,UT,Knife,Move,Not Fleeing,0
2018,MI,Gun,Point,Not Fleeing,0
2018,CA,Vehicle,Flee,Vehicle,0
2018,FL,Unarmed,Threat,Not Fleeing,0
2018,IL,Gun,Point,Not Fleeing,0
2018,IA,Knife,Move,Missing,0
2018,TN,Gun,Move,Foot,0
2018,MI,Gun,Attack,Not Fleeing,0
2018,KY,Gun,Shoot,Foot,0
2018,TX,Gun,Threat,Foot,0
2018,KY,Gun,Shoot,Missing,1
2018,TX,Gun,Shoot,Not Fleeing,0
2018,CO,Gun,Point,Foot,0
2018,KY,Knife,Attack,Not Fleeing,0
2018,CO,Gun,Threat,Vehicle,0
2018,AZ,Gun,Point,Not Fleeing,0
2018,TX,Gun,Point,Not Fleeing,0
2018,TX,Knife,Attack,Vehicle,0
2018,CA,Vehicle,Attack,Vehicle,1
2018,MI,Gun,Shoot,Not Fleeing,0
2018,GA,Knife,Threat,Not Fleeing,0
2018,CO,Gun,Threat,Not Fleeing,0
2018,CA,Gun,Point,Not Fleeing,0
2018,FL,Gun,Shoot,Not Fleeing,0
2018,LA,Unarmed,Attack,Foot,0
2018,CA,Unclear Weapon Information,Threat,Not Fleeing,0
2018,NC,Gun,Point,Not Fleeing,0
2018,IA,Gun,Shoot,Not Fleeing,0
2018,OH,Knife,Threat,Not Fleeing,0
2018,TX,Gun,Shoot,Vehicle,0
2018,TX,Knife,Threat,Not Fleeing,0
2018,AZ,Gun,Shoot,Vehicle,0
2018,SD,Blunt Object,Threat,Missing,0
2018,NC,Gun,Shoot,Not Fleeing,0
2018,KS,Gun,Threat,Missing,0
2018,TX,Gun,Shoot,Not Fleeing,0
2018,GA,Gun,Point,Vehicle,0
2018,CA,Knife,Attack,Not Fleeing,0
2018,TX,Knife,Attack,Not Fleeing,0
2018,IN,Gun,Shoot,Vehicle,0
2018,ME,Replica,Threat,Not Fleeing,0
2018,OH,Gun,Shoot,Not Fleeing,0
2018,AZ,Gun,Shoot,Foot,0
2018,TX,Gun,Shoot,Foot,0
2018,MO,Vehicle,Attack,Vehicle,0
2018,OH,Gun,Point,Not Fleeing,0
2018,OK,Gun,Point,Vehicle,0
2018,GA,Other,Attack,Vehicle,0
2018,WY,Gun,Shoot,Not Fleeing,0
2018,FL,Missing,Attack,Vehicle,0
2018,OK,Gun,Threat,Not Fleeing,1
2018,GA,Gun,Shoot,Vehicle,0
2018,WI,Gun,Threat,Not Fleeing,1
2018,AZ,Gun,Threat,Not Fleeing,0
2018,AR,Gun,Shoot,Not Fleeing,0
2018,PA,Gun,Shoot,Not Fleeing,0
2018,AZ,Knife,Threat,Foot,0
2018,VA,Replica,Threat,Vehicle,0
2018,CO,Knife,Threat,Foot,0
2018,MS,Gun,Shoot,Not Fleeing,0
2018,TN,Vehicle,Attack,Not Fleeing,0
2018,PA,Gun,Threat,Not Fleeing,0
2018,WI,Gun,Shoot,Vehicle,0
2018,WI,Gun,Shoot,Vehicle,0
2018,LA,Knife,Threat,Not Fleeing,0
2018,IN,Gun,Point,Foot,0
2018,OK,Gun,Shoot,Not Fleeing,0
2018,ID,Knife,Attack,Not Fleeing,0
2018,OH,Gun,Shoot,Vehicle,0
2018,VA,Unclear Weapon Information,Threat,Not Fleeing,0
2018,LA,Gun,Shoot,Not Fleeing,0
2018,GA,Gun,Shoot,Not Fleeing,0
2018,MI,Gun,Threat,Not Fleeing,0
2018,MD,Gun,Point,Not Fleeing,0
2018,MI,Unarmed,Attack,Not Fleeing,0
2018,ME,Gun,Point,Not Fleeing,0
2018,IL,Gun,Threat,Not Fleeing,0
2018,TX,Gun,Shoot,Not Fleeing,0
2018,VA,Unarmed,Attack,Vehicle,1
2018,FL,Gun,Threat,Vehicle,0
2018,OH,Knife,Threat,Not Fleeing,0
2018,OK,Gun,Shoot,Not Fleeing,0
2018,MI,Gun,Point,Foot,0
2018,TX,Unclear Weapon Information,Threat,Missing,0
2018,OR,Knife,Threat,Vehicle,0
2018,NV,Missing,Attack,Missing,0
2018,OH,Gun,Shoot,Not Fleeing,0
2018,CO,Gun,Shoot,Not Fleeing,0
2018,KY,Gun,Threat,Foot,0
2018,CA,Gun,Shoot,Foot,0
2018,AR,Missing,Attack,Vehicle,0
2018,TX,Knife,Threat,Not Fleeing,0
2018,IL,Gun,Point,Foot,0
2018,WI,Knife,Threat,Not Fleeing,0
2018,TX,Unarmed,Attack,Not Fleeing,0
2018,FL,Unarmed,Attack,Foot,1
2018,OH,Unarmed,Attack,Not Fleeing,0
2018,TX,Vehicle,Attack,Not Fleeing,0
2018,ID,Knife,Threat,Vehicle,0
2018,CO,Knife,Threat,Not Fleeing,0
2018,TX,Gun,Threat,Not Fleeing,0
2018,CA,Knife,Threat,Not Fleeing,1
2018,CO,Gun,Shoot,Not Fleeing,0
2018,MO,Knife,Threat,Not Fleeing,0
2018,UT,Gun,Point,Vehicle,0
2018,AZ,Gun,Threat,Not Fleeing,0
2018,CA,Blunt Object,Attack,Not Fleeing,0
2018,UT,Replica,Flee,Foot,0
2018,CA,Blunt Object,Attack,Foot,1
2018,FL,Gun,Unclear Threat,Not Fleeing,0
2018,CA,Knife,Threat,Not Fleeing,0
2018,NC,Knife,Attack,Vehicle,0
2018,FL,Unarmed,Attack,Not Fleeing,0
2018,HI,Knife,Attack,Not Fleeing,0
2018,CA,Knife,Threat,Not Fleeing,0
2018,IL,Missing,Attack,Vehicle,0
2018,OK,Unarmed,Threat,Vehicle,0
2018,CA,Blunt Object,Threat,Not Fleeing,0
2018,CA,Gun,Point,Vehicle,0
2018,MO,Gun,Shoot,Foot,0
2018,TX,Gun,Point,Not Fleeing,0
2018,NC,Gun,Threat,Not Fleeing,0
2018,IL,Gun,Threat,Missing,0
2018,NY,Knife,Threat,Missing,0
2018,GA,Gun,Point,Not Fleeing,0
2018,OH,Gun,Threat,Not Fleeing,0
2018,NM,Gun,Shoot,Vehicle,0
2018,TX,Knife,Threat,Missing,1
2018,IN,Gun,Shoot,Not Fleeing,0
2018,WA,Gun,Threat,Not Fleeing,0
2018,MS,Unarmed,Threat,Not Fleeing,0
2018,NJ,Gun,Shoot,Vehicle,0
2018,NJ,Vehicle,Threat,Vehicle,0
2018,TX,Gun,Shoot,Not Fleeing,0
2018,CO,Unclear Weapon Information,Threat,Foot,0
2018,MD,Unarmed,Attack,Not Fleeing,1
2018,CA,Knife,Threat,Vehicle,0
2018,IL,Gun,Point,Vehicle,0
2018,AZ,Unarmed,Threat,Not Fleeing,0
2018,DC,Gun,Shoot,Not Fleeing,0
2018,GA,Gun,Shoot,Missing,0
2018,NJ,Knife,Threat,Not Fleeing,0
2018,CO,Gun,Shoot,Foot,0
2018,OH,Gun,Shoot,Not Fleeing,0
2018,FL,Replica,Point,Not Fleeing,0
2018,CO,Gun,Point,Not Fleeing,0
2018,GA,Gun,Shoot,Foot,0
2018,NV,Multiple Weapons,Attack,Vehicle,0
2018,MO,Gun,Shoot,Not Fleeing,0
2018,MO,Knife,Unclear Threat,Not Fleeing,0
2018,MO,Gun,Threat,Not Fleeing,0
2018,WA,Gun,Threat,Not Fleeing,0
2018,IL,Unarmed,Threat,Foot,0
2018,AZ,Replica,Point,Not Fleeing,0
2018,NY,Knife,Move,Not Fleeing,0
2018,NM,Unarmed,Unclear Threat,Vehicle,0
2018,CA,Knife,Attack,Not Fleeing,0
2018,AZ,Gun,Point,Vehicle,0
2018,NJ,Gun,Shoot,Not Fleeing,0
2018,UT,Gun,Threat,Not Fleeing,0
2018,GA,Gun,Point,Not Fleeing,0
2018,GA,Gun,Shoot,Not Fleeing,0
2018,PA,Unarmed,Flee,Foot,0
2018,NM,Knife,Attack,Not Fleeing,0
2018,GA,Unarmed,Attack,Foot,1
2018,OH,Gun,Shoot,Not Fleeing,0
2018,OR,Blunt Object,Threat,Not Fleeing,0
2018,OH,Knife,Attack,Not Fleeing,0
2018,NJ,Knife,Attack,Not Fleeing,1
2018,VA,Knife,Attack,Not Fleeing,0
2018,CA,Replica,Point,Not Fleeing,0
2018,NY,Knife,Attack,Not Fleeing,0
2018,MN,Gun,Shoot,Foot,1
2018,LA,Knife,Attack,Not Fleeing,0
2018,CA,Gun,Shoot,Not Fleeing,0
2018,OR,Gun,Point,Not Fleeing,0
2018,ID,Multiple Weapons,Threat,Not Fleeing,0
2018,CO,Gun,Shoot,Vehicle,0
2018,HI,Other,Attack,Not Fleeing,0
2018,TX,Unclear Weapon Information,Threat,Missing,0
2018,TX,Gun,Point,Vehicle,0
2018,MS,Gun,Threat,Vehicle,0
2018,PA,Gun,Shoot,Not Fleeing,0
2018,CO,Gun,Point,Foot,0
2018,CO,Gun,Point,Vehicle,1
2018,AR,Gun,Shoot,Not Fleeing,0
2018,FL,Gun,Shoot,Not Fleeing,0
2018,CA,Unclear Weapon Information,Unclear Threat,Vehicle,0
2018,OR,Gun,Unclear Threat,Missing,0
2018,AZ,Gun,Shoot,Not Fleeing,0
2018,AK,Blunt Object,Threat,Missing,0
2018,TN,Knife,Threat,Foot,0
2018,MI,Gun,Point,Vehicle,0
2018,CA,Blunt Object,Unclear Threat,Not Fleeing,0
2018,ID,Gun,Shoot,Foot,0
2018,MO,Knife,Move,Not Fleeing,0
2018,IA,Knife,Threat,Not Fleeing,0
2018,IL,Gun,Shoot,Not Fleeing,0
2018,NC,Knife,Attack,Not Fleeing,0
2018,OK,Knife,Attack,Not Fleeing,0
2018,IL,Gun,Flee,Foot,1
2018,GA,Gun,Shoot,Not Fleeing,1
2018,CO,Knife,Attack,Not Fleeing,0
2018,CA,Gun,Point,Not Fleeing,0
2018,ND,Unarmed,Attack,Foot,1
2018,KY,Knife,Threat,Not Fleeing,0
2018,AZ,Gun,Shoot,Vehicle,0
2018,FL,Gun,Threat,Not Fleeing,0
2018,CA,Replica,Point,Not Fleeing,0
2018,KS,Gun,Shoot,Not Fleeing,0
2018,AK,Other,Move,Missing,1
2018,OR,Unarmed,Attack,Foot,0
2018,FL,Knife,Point,Not Fleeing,0
2018,CO,Unclear Weapon Information,Point,Vehicle,0
2018,NJ,Unarmed,Threat,Missing,1
2018,CA,Gun,Threat,Vehicle,0
2018,AZ,Gun,Threat,Not Fleeing,0
2018,ND,Gun,Threat,Not Fleeing,0
2018,TX,Knife,Attack,Not Fleeing,0
2018,FL,Gun,Shoot,Vehicle,0
2018,WY,Gun,Threat,Vehicle,0
2018,TX,Knife,Threat,Not Fleeing,0
2018,CA,Replica,Threat,Not Fleeing,0
2018,NV,Gun,Shoot,Vehicle,0
2018,MN,Knife,Attack,Not Fleeing,1
2018,TX,Gun,Shoot,Not Fleeing,1
2018,IL,Gun,Move,Foot,1
2018,SC,Gun,Shoot,Not Fleeing,0
2018,MO,Gun,Shoot,Not Fleeing,0
2018,TX,Gun,Point,Not Fleeing,0
2018,NM,Gun,Attack,Not Fleeing,0
2018,IA,Unclear Weapon Information,Move,Vehicle,0
2018,NV,Gun,Threat,Missing,0
2018,AZ,Gun,Shoot,Vehicle,0
2018,NC,Gun,Shoot,Not Fleeing,0
2018,NM,Gun,Shoot,Not Fleeing,0
2018,NC,Gun,Point,Not Fleeing,0
2018,TX,Gun,Point,Not Fleeing,0
2018,IL,Gun,Threat,Foot,0
2018,CA,Gun,Threat,Vehicle,0
2018,CA,Replica,Shoot,Not Fleeing,0
2018,TX,Gun,Shoot,Foot,0
2018,HI,Gun,Shoot,Vehicle,0
2018,FL,Gun,Point,Not Fleeing,0
2018,CA,Gun,Shoot,Vehicle,0
2018,AZ,Multiple Weapons,Attack,Foot,0
2018,AZ,Vehicle,Attack,Not Fleeing,0
2018,OH,Knife,Attack,Not Fleeing,0
2018,CA,Unarmed,Accident,Foot,1
2018,CA,Replica,Threat,Foot,0
2018,OK,Vehicle,Attack,Vehicle,0
2018,CO,Gun,Shoot,Not Fleeing,0
2018,CA,Unclear Weapon Information,Threat,Not Fleeing,0
2018,CA,Knife,Attack,Foot,0
2018,NC,Knife,Threat,Not Fleeing,0
2018,VA,Gun,Point,Not Fleeing,0
2018,MD,Knife,Threat,Not Fleeing,0
2018,TN,Vehicle,Attack,Vehicle,0
2018,FL,Gun,Threat,Vehicle,0
2018,OR,Gun,Threat,Not Fleeing,1
2018,WA,Vehicle,Attack,Vehicle,0
2018,TX,Gun,Threat,Not Fleeing,0
2018,AZ,Unarmed,Move,Not Fleeing,1
2018,TN,Gun,Point,Not Fleeing,0
2018,TN,Gun,Threat,Foot,1
2018,GA,Gun,Point,Foot,0
2018,WA,Gun,Move,Not Fleeing,0
2018,IL,Gun,Threat,Not Fleeing,0
2018,CA,Replica,Unclear Threat,Not Fleeing,0
2018,AR,Gun,Point,Not Fleeing,0
2018,HI,Gun,Shoot,Not Fleeing,0
2018,GA,Unarmed,Accident,Missing,0
2018,CA,Gun,Shoot,Not Fleeing,1
2018,OH,Gun,Threat,Foot,1
2018,PA,Unarmed,Unclear Threat,Not Fleeing,0
2018,CO,Vehicle,Attack,Vehicle,0
2018,LA,Unclear Weapon Information,Unclear Threat,Vehicle,0
2018,NC,Gun,Point,Not Fleeing,0
2018,CO,Gun,Accident,Not Fleeing,0
2018,AR,Gun,Shoot,Foot,0
2018,AZ,Gun,Shoot,Not Fleeing,0
2018,MD,Gun,Threat,Foot,0
2018,AZ,Gun,Threat,Not Fleeing,0
2018,TX,Gun,Point,Not Fleeing,0
2018,VA,Gun,Shoot,Vehicle,0
2018,CO,Vehicle,Attack,Vehicle,0
2018,FL,Replica,Shoot,Not Fleeing,0
2018,AR,Gun,Point,Not Fleeing,0
2018,AR,Gun,Shoot,Not Fleeing,0
2018,WA,Gun,Point,Not Fleeing,0
2018,FL,Other,Threat,Not Fleeing,1
2018,NV,Gun,Shoot,Not Fleeing,1
2018,MO,Gun,Shoot,Not Fleeing,0
2018,FL,Gun,Threat,Not Fleeing,0
2018,MN,Gun,Threat,Not Fleeing,1
2018,CA,Gun,Threat,Not Fleeing,0
2018,NM,Blunt Object,Attack,Not Fleeing,0
2018,AR,Gun,Shoot,Not Fleeing,0
2018,NV,Knife,Attack,Not Fleeing,1
2018,GA,Blunt Object,Attack,Not Fleeing,0
2018,PA,Gun,Shoot,Not Fleeing,0
2018,IN,Gun,Point,Not Fleeing,1
2018,CA,Gun,Threat,Missing,0
2018,AZ,Gun,Threat,Vehicle,0
2018,LA,Vehicle,Move,Vehicle,0
2018,TN,Vehicle,Attack,Not Fleeing,0
2018,CA,Other,Attack,Not Fleeing,0
2018,NV,Knife,Attack,Not Fleeing,1
2018,NE,Knife,Attack,Not Fleeing,0
2018,PA,Gun,Shoot,Foot,0
2018,NC,Gun,Point,Not Fleeing,1
2018,MD,Gun,Threat,Foot,0
2018,OH,Gun,Shoot,Foot,0
2018,LA,Gun,Shoot,Missing,0
2018,OH,Gun,Point,Foot,0
2018,WI,Knife,Threat,Not Fleeing,0
2018,CA,Gun,Attack,Foot,0
2018,VA,Gun,Shoot,Vehicle,0
2018,OK,Gun,Point,Foot,0
2018,WI,Gun,Threat,Not Fleeing,1
2018,IL,Gun,Shoot,Foot,1
2018,IA,Gun,Move,Not Fleeing,0
2018,CA,Multiple Weapons,Point,Not Fleeing,1
2018,FL,Gun,Shoot,Not Fleeing,0
2018,AK,Knife,Attack,Not Fleeing,0
2018,TX,Gun,Point,Missing,0
2018,CA,Gun,Threat,Vehicle,1
2018,AZ,Gun,Move,Foot,0
2018,CA,Knife,Move,Not Fleeing,0
2018,CA,Replica,Threat,Not Fleeing,0
2018,WA,Gun,Point,Not Fleeing,0
2018,GA,Gun,Point,Not Fleeing,0
2018,MT,Gun,Move,Not Fleeing,0
2018,PA,Vehicle,Attack,Vehicle,0
2018,NH,Gun,Shoot,Not Fleeing,0
2018,NM,Vehicle,Threat,Not Fleeing,0
2018,OH,Knife,Attack,Not Fleeing,0
2018,SC,Other,Point,Not Fleeing,0
2018,OH,Replica,Shoot,Not Fleeing,1
2018,CA,Knife,Threat,Missing,0
2018,VA,Gun,Threat,Not Fleeing,0
2018,PA,Gun,Shoot,Not Fleeing,0
2018,CO,Gun,Shoot,Vehicle,0
2018,NV,Gun,Threat,Foot,1
2018,SC,Gun,Point,Not Fleeing,0
2018,AZ,Multiple Weapons,Attack,Vehicle,0
2018,AZ,Gun,Shoot,Not Fleeing,0
2018,CA,Knife,Threat,Not Fleeing,0
2018,NC,Unclear Weapon Information,Threat,Not Fleeing,0
2018,CA,Gun,Shoot,Not Fleeing,0
2018,OH,Gun,Threat,Not Fleeing,0
2018,TX,Vehicle,Attack,Vehicle,0
2018,FL,Gun,Point,Not Fleeing,0
2018,CA,Replica,Threat,Not Fleeing,1
2018,FL,Gun,Point,Not Fleeing,0
2018,TN,Knife,Threat,Not Fleeing,0
2018,CO,Gun,Point,Not Fleeing,1
2018,TX,Vehicle,Attack,Vehicle,0
2018,NM,Gun,Move,Missing,0
2018,WA,Knife,Move,Not Fleeing,0
2018,CO,Knife,Attack,Not Fleeing,0
2018,FL,Unarmed,Threat,Not Fleeing,0
2018,AL,Unclear Weapon Information,Threat,Vehicle,0
2018,NC,Gun,Shoot,Not Fleeing,0
